                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    189,                0.60088,                0.76907,                0.39038,                0.83355,                0.93806,                0.88084,                0.96035,                0.85957,                0.93834,                0.88071,                0.95904,                0.78656,                0.57133,                0.67988,                0.42238,                0.81933,              0.0010498,              0.0010498,              0.0010498
                    190,                0.58819,                0.76507,                0.38744,                0.83031,                0.95153,                0.86287,                0.95351,                0.85301,                0.95178,                0.86247,                0.95244,                 0.7979,                0.59433,                0.70965,                  0.419,                0.82388,              0.0010465,              0.0010465,              0.0010465
                    191,                0.59072,                0.76602,                0.38637,                0.83044,                0.91063,                0.87841,                0.95181,                0.86081,                0.91063,                0.87841,                 0.9515,                 0.8148,                0.55126,                0.63285,                0.42461,                0.81637,              0.0010432,              0.0010432,              0.0010432
                    192,                0.58441,                0.75385,                0.38375,                0.82966,                0.93212,                0.87368,                0.95466,                0.87446,                0.93665,                0.87092,                0.95271,                0.80339,                0.49649,                 0.6495,                0.39645,                0.80746,              0.0010399,              0.0010399,              0.0010399
                    193,                0.59814,                0.75892,                0.39384,                0.83018,                0.94925,                0.86691,                0.95766,                0.84653,                0.95022,                0.86682,                0.95525,                0.76588,                 0.5741,                0.66199,                  0.434,                0.82016,              0.0010366,              0.0010366,              0.0010366
                    194,                0.59674,                0.75748,                0.38524,                0.83275,                0.92436,                0.85956,                0.95789,                 0.8607,                0.92456,                0.85935,                0.95776,                0.80011,                0.56481,                0.67151,                0.42121,                0.81749,              0.0010333,              0.0010333,              0.0010333
                    195,                0.59922,                0.76932,                0.38649,                 0.8312,                0.94763,                0.88197,                0.95902,                0.85935,                  0.947,                0.88133,                0.95869,                0.79505,                0.56589,                0.70319,                0.39793,                0.81792,                0.00103,                0.00103,                0.00103
                    196,                0.57982,                0.76401,                0.37845,                0.82876,                0.93943,                0.88382,                0.95935,                0.86358,                0.94012,                0.88355,                0.95781,                0.79688,                0.54966,                0.64926,                 0.3945,                0.81583,              0.0010267,              0.0010267,              0.0010267
                    197,                0.58689,                0.74788,                0.37877,                0.82856,                0.94053,                0.89168,                0.96242,                0.88568,                0.94023,                0.89051,                0.96125,                0.81389,                0.47188,                 0.6154,                0.37994,                0.80536,              0.0010234,              0.0010234,              0.0010234
                    198,                 0.5603,                0.71271,                0.36601,                0.82471,                0.93436,                0.89357,                0.96225,                0.88071,                 0.9348,                0.89398,                0.96087,                0.79628,                0.48559,                0.62158,                0.38295,                0.80672,              0.0010201,              0.0010201,              0.0010201
                    199,                0.58329,                0.74817,                0.38094,                0.82847,                0.92705,                0.86854,                 0.9544,                0.86405,                0.92753,                0.86895,                0.95277,                0.79242,                0.52228,                0.62592,                0.40904,                0.81176,              0.0010168,              0.0010168,              0.0010168
                    200,                0.59729,                0.75654,                0.38847,                0.83131,                0.94464,                  0.873,                0.95698,                0.88088,                0.94464,                  0.873,                0.95558,                0.81591,                0.47289,                0.60812,                0.38618,                0.80698,              0.0010135,              0.0010135,              0.0010135
                    201,                0.58821,                0.74329,                0.38186,                 0.8287,                0.93062,                0.89308,                 0.9614,                0.88794,                0.93019,                0.89267,                0.95949,                  0.819,                0.47531,                0.60822,                0.39038,                 0.8086,              0.0010102,              0.0010102,              0.0010102
                    202,                0.58463,                0.73628,                0.37646,                0.82932,                 0.9277,                0.89684,                0.96171,                0.88412,                 0.9277,                0.89684,                0.95925,                0.82119,                0.48435,                0.64374,                0.40015,                0.80819,              0.0010069,              0.0010069,              0.0010069
                    203,                0.59007,                0.75625,                0.38769,                0.82924,                0.92798,                0.88906,                 0.9619,                0.86832,                0.92798,                0.88906,                0.96059,                 0.7978,                0.54182,                0.67443,                0.40106,                0.81799,              0.0010036,              0.0010036,              0.0010036
                    204,                0.57912,                0.74071,                0.38066,                0.83047,                0.92688,                0.89021,                0.96048,                0.86715,                0.92739,                0.88921,                0.95857,                0.79909,                0.55532,                 0.6753,                0.41718,                0.81808,              0.0010003,              0.0010003,              0.0010003
                    205,                0.59219,                0.75827,                0.37829,                0.82958,                0.93645,                0.87759,                0.96189,                0.87761,                0.93748,                0.87754,                0.96134,                0.81097,                0.51545,                0.65377,                0.43667,                0.81295,             0.00099697,             0.00099697,             0.00099697
                    206,                0.58133,                0.74808,                0.37344,                0.83008,                 0.9207,                0.88493,                0.95699,                0.87549,                0.92289,                0.88403,                0.95667,                0.81631,                0.50054,                 0.6261,                 0.3962,                0.81204,             0.00099367,             0.00099367,             0.00099367
                    207,                0.57868,                0.74668,                0.37425,                0.82684,                0.91839,                0.90442,                0.96262,                0.86843,                0.91839,                0.90442,                0.96118,                0.79196,                0.53383,                0.65165,                0.42615,                0.81317,             0.00099036,             0.00099036,             0.00099036
                    208,                0.58161,                0.74086,                0.37969,                0.82956,                0.92606,                 0.8974,                0.96109,                0.87593,                0.92811,                0.89674,                 0.9589,                0.80821,                 0.5086,                0.66688,                0.40685,                0.81029,             0.00098706,             0.00098706,             0.00098706
                    209,                0.57717,                0.74272,                0.37561,                0.82726,                0.93323,                 0.8914,                0.96261,                0.87364,                 0.9347,                 0.8902,                0.96143,                0.82099,                0.51277,                0.63119,                0.40218,                0.80992,             0.00098376,             0.00098376,             0.00098376
                    210,                0.56971,                 0.7335,                 0.3687,                0.82479,                0.92261,                0.89852,                0.96108,                0.87705,                0.92104,                0.89729,                 0.9599,                0.81369,                 0.5148,                0.62323,                0.39324,                0.80971,             0.00098046,             0.00098046,             0.00098046
                    211,                0.57351,                0.73606,                0.37308,                0.82829,                0.91885,                 0.9092,                0.96188,                0.88697,                0.91842,                 0.9088,                0.96019,                0.82008,                0.47602,                 0.6136,                0.37364,                0.80818,             0.00097716,             0.00097716,             0.00097716
                    212,                0.57932,                0.74852,                 0.3708,                0.82821,                0.91183,                0.90862,                0.96183,                0.87802,                0.91141,                0.90821,                0.96073,                0.80731,                0.51659,                0.63951,                0.39551,                0.81048,             0.00097386,             0.00097386,             0.00097386
                    213,                0.56858,                 0.7373,                0.37146,                 0.8272,                0.92511,                0.90296,                0.96459,                0.87009,                0.92458,                0.90149,                 0.9618,                0.81406,                0.55358,                0.65941,                0.40559,                0.81494,             0.00097056,             0.00097056,             0.00097056
                    214,                0.58519,                0.74728,                0.37809,                0.82894,                0.92999,                    0.9,                0.96345,                0.86795,                0.92738,                0.89922,                0.96075,                0.79868,                0.56367,                0.66916,                0.41284,                0.81602,             0.00096726,             0.00096726,             0.00096726
                    215,                 0.6001,                 0.7692,                0.38424,                0.83183,                0.92596,                0.89893,                0.96231,                0.87911,                0.92522,                0.89739,                0.95979,                  0.802,                0.52011,                 0.6742,                0.38835,                  0.812,             0.00096396,             0.00096396,             0.00096396
                    216,                0.59844,                0.76346,                0.38659,                0.83238,                  0.927,                0.89801,                0.96315,                0.88048,                 0.9275,                0.89806,                0.96207,                0.81103,                0.53907,                0.68252,                0.40414,                0.81535,             0.00096066,             0.00096066,             0.00096066
                    217,                0.59043,                0.76611,                0.38356,                0.83159,                0.93732,                0.89023,                0.96379,                0.87206,                0.93745,                0.88923,                0.96142,                0.80575,                0.55742,                0.68244,                0.39114,                0.81849,             0.00095736,             0.00095736,             0.00095736
                    218,                0.58473,                 0.7276,                0.37659,                0.82967,                 0.9282,                0.89837,                0.96422,                0.88542,                0.92216,                0.90547,                0.96287,                0.82152,                0.50156,                0.61585,                0.38145,                0.80824,             0.00095406,             0.00095406,             0.00095406
                    219,                0.56654,                0.71783,                0.36756,                0.82617,                0.93021,                0.89755,                0.96333,                0.87689,                0.93021,                0.89755,                0.96177,                0.80473,                0.53599,                0.63702,                0.38742,                0.81399,             0.00095076,             0.00095076,             0.00095076
                    220,                0.57901,                 0.7357,                0.37622,                0.82832,                0.92519,                0.90182,                0.96349,                0.88394,                 0.9262,                0.90038,                0.96208,                0.82716,                0.48976,                0.61154,                0.38655,                0.80655,             0.00094746,             0.00094746,             0.00094746
                    221,                0.58141,                 0.7455,                0.37759,                0.82828,                0.92294,                 0.9028,                0.96085,                0.88163,                0.92189,                0.90404,                0.95851,                0.81733,                0.46468,                0.60626,                0.38132,                0.80246,             0.00094416,             0.00094416,             0.00094416
                    222,                0.57633,                0.73383,                0.37041,                 0.8268,                0.92544,                0.88751,                0.95208,                0.85772,                0.92609,                0.88815,                0.95149,                0.79313,                0.53859,                0.63802,                0.39795,                0.81296,             0.00094085,             0.00094085,             0.00094085
                    223,                0.57866,                0.73781,                0.37508,                0.82623,                0.92897,                0.89257,                 0.9525,                0.86761,                0.93078,                0.89122,                0.94897,                0.79709,                0.50052,                0.62811,                0.39198,                0.81006,             0.00093755,             0.00093755,             0.00093755
                    224,                 0.5763,                0.73618,                0.37111,                0.82667,                0.90888,                0.91542,                0.96064,                0.87955,                0.91381,                0.90875,                0.95719,                0.81502,                 0.4828,                0.61719,                0.38406,                0.80657,             0.00093425,             0.00093425,             0.00093425
                    225,                0.58087,                0.75321,                0.37222,                0.82876,                0.93542,                0.88406,                0.95398,                 0.8723,                0.93931,                0.88148,                0.95368,                0.80805,                0.50632,                0.64122,                0.40899,                0.81081,             0.00093095,             0.00093095,             0.00093095
                    226,                0.57315,                0.73291,                0.37389,                0.82769,                0.93758,                0.88517,                 0.9604,                0.87506,                0.93924,                0.88517,                0.95838,                0.81479,                0.50758,                0.64141,                0.39308,                 0.8099,             0.00092765,             0.00092765,             0.00092765
                    227,                0.58335,                0.75181,                0.37544,                0.83127,                0.91487,                0.90377,                0.96224,                0.87548,                0.93799,                0.88569,                0.96021,                0.81852,                0.51189,                0.65374,                0.39908,                0.81076,             0.00092435,             0.00092435,             0.00092435
                    228,                 0.5743,                0.73486,                0.38108,                0.82861,                0.94141,                0.88812,                0.96247,                0.86972,                0.94049,                0.88731,                0.95971,                0.79901,                0.54295,                0.65388,                0.39387,                0.81232,             0.00092105,             0.00092105,             0.00092105
                    229,                0.58213,                 0.7457,                0.37417,                0.82921,                0.92913,                0.89628,                0.95958,                0.87976,                0.93038,                0.89588,                0.95901,                0.80926,                0.47114,                0.61289,                0.38746,                0.80407,             0.00091775,             0.00091775,             0.00091775
                    230,                0.57534,                0.73781,                0.37308,                 0.8269,                0.93373,                0.89325,                0.96088,                0.86449,                0.93374,                0.89147,                 0.9601,                0.79637,                0.55709,                0.67702,                0.39726,                0.81572,             0.00091445,             0.00091445,             0.00091445
                    231,                0.58759,                0.74288,                0.37692,                0.82887,                0.92192,                0.89132,                0.96003,                0.87825,                0.92338,                0.88979,                0.95656,                0.81008,                0.49168,                0.63924,                0.39026,                0.80964,             0.00091115,             0.00091115,             0.00091115
                    232,                0.58789,                0.75078,                0.37365,                0.82862,                 0.9151,                0.90797,                0.96197,                0.87832,                0.91569,                 0.9082,                0.95897,                0.81151,                0.50998,                0.63258,                0.39447,                0.80974,             0.00090785,             0.00090785,             0.00090785
                    233,                 0.5741,                0.73052,                0.36875,                0.82731,                0.91998,                0.90649,                 0.9632,                0.87091,                0.92028,                 0.9053,                0.96082,                0.80488,                0.53955,                0.64343,                0.39537,                0.81288,             0.00090455,             0.00090455,             0.00090455
                    234,                0.58155,                0.73409,                0.37418,                 0.8284,                0.92511,                0.90309,                0.96295,                0.88715,                 0.9236,                0.90494,                0.96144,                0.82114,                0.47745,                0.61385,                0.38692,                0.80506,             0.00090125,             0.00090125,             0.00090125
                    235,                0.56067,                0.72244,                0.37026,                0.82465,                0.92812,                0.89376,                0.96254,                0.87209,                0.92848,                 0.8956,                0.96197,                0.80695,                0.52804,                0.63907,                0.38259,                0.80975,             0.00089795,             0.00089795,             0.00089795
                    236,                0.57062,                0.72636,                0.37018,                0.82572,                0.93756,                0.88887,                0.96275,                 0.8746,                0.93638,                0.88899,                0.96158,                0.79781,                0.52039,                0.63789,                0.40585,                0.81024,             0.00089465,             0.00089465,             0.00089465
                    237,                0.58321,                0.74056,                0.37265,                0.82846,                0.93245,                0.89594,                0.95934,                0.88286,                0.93245,                0.89594,                0.95714,                0.81845,                0.46997,                0.60877,                0.38624,                 0.8067,             0.00089134,             0.00089134,             0.00089134
                    238,                0.61016,                0.77282,                0.38842,                0.83127,                0.92899,                0.89816,                0.96085,                0.86545,                0.92188,                0.90153,                0.95905,                0.79047,                0.55653,                0.66594,                0.41179,                 0.8162,             0.00088804,             0.00088804,             0.00088804
                    239,                0.58487,                0.74522,                 0.3759,                0.82854,                0.91864,                0.90109,                0.96148,                0.86978,                0.92042,                 0.8997,                0.96003,                0.80308,                0.53358,                0.64953,                0.39614,                0.80997,             0.00088474,             0.00088474,             0.00088474
                    240,                 0.5742,                0.73841,                0.36736,                0.82781,                0.91869,                 0.8944,                0.95791,                0.88212,                0.91869,                 0.8944,                0.95594,                0.81698,                0.48034,                0.60506,                0.39287,                 0.8033,             0.00088144,             0.00088144,             0.00088144
                    241,                0.57037,                 0.7263,                0.36834,                0.82972,                0.92631,                0.86935,                 0.9508,                0.87077,                0.93105,                0.86528,                0.94898,                0.79893,                0.48599,                0.62823,                0.40117,                0.80662,             0.00087814,             0.00087814,             0.00087814
                    242,                0.58668,                0.74537,                0.37454,                0.82826,                 0.9203,                0.88842,                0.95455,                0.86525,                 0.9326,                0.87782,                0.95241,                0.79538,                0.52673,                0.65146,                0.40034,                0.81339,             0.00087484,             0.00087484,             0.00087484
                    243,                0.57729,                0.73269,                0.36729,                0.82917,                0.93466,                0.88237,                0.95408,                0.86761,                0.93511,                0.88278,                0.95213,                0.80862,                0.51846,                0.64543,                0.39185,                 0.8105,             0.00087154,             0.00087154,             0.00087154
                    244,                0.58434,                0.75202,                0.37174,                0.82781,                 0.9482,                0.88021,                 0.9545,                0.84608,                 0.9482,                0.88021,                0.95228,                0.77865,                0.61687,                0.72871,                0.41026,                0.82079,             0.00086824,             0.00086824,             0.00086824
                    245,                0.57629,                0.74981,                 0.3658,                0.82796,                0.94565,                0.86691,                0.95315,                0.87704,                0.94579,                0.86956,                0.95258,                0.81168,                0.47007,                0.61236,                0.39741,                0.80189,             0.00086494,             0.00086494,             0.00086494
                    246,                0.57538,                0.74766,                0.37022,                0.82705,                0.93405,                0.87912,                0.95274,                0.86723,                0.93142,                0.87842,                 0.9506,                0.79759,                 0.5167,                0.64894,                0.40459,                0.80792,             0.00086164,             0.00086164,             0.00086164
                    247,                0.58123,                0.74781,                0.37264,                0.82802,                 0.9293,                0.88837,                0.95562,                0.86486,                0.92838,                0.88812,                0.95341,                0.80253,                0.54815,                0.65321,                0.40174,                0.81186,             0.00085834,             0.00085834,             0.00085834
                    248,                 0.5779,                0.73446,                0.37326,                0.82501,                0.92947,                0.89407,                0.96065,                0.87243,                0.93035,                0.89488,                0.95951,                0.81269,                0.54355,                 0.6618,                0.38688,                0.81327,             0.00085504,             0.00085504,             0.00085504
                    249,                0.56445,                 0.7185,                0.36528,                0.82536,                0.93984,                0.87518,                0.95569,                0.86963,                0.93984,                0.87518,                0.95307,                0.80242,                0.52539,                0.62564,                0.38833,                0.81186,             0.00085174,             0.00085174,             0.00085174
                    250,                0.58118,                0.72259,                0.36864,                0.82494,                0.93714,                0.89079,                0.95887,                0.88381,                0.93714,                0.89079,                 0.9577,                0.81475,                0.47946,                0.61275,                   0.38,                0.80662,             0.00084844,             0.00084844,             0.00084844
                    251,                0.56938,                0.71625,                0.36495,                0.82819,                0.93791,                0.88595,                0.95646,                0.88299,                 0.9389,                0.88562,                0.95437,                0.82202,                0.49946,                0.61704,                0.37856,                0.80873,             0.00084514,             0.00084514,             0.00084514
                    252,                0.58399,                 0.7488,                0.37084,                0.82836,                0.93302,                0.89002,                0.95998,                0.86475,                0.93501,                0.88948,                0.95816,                 0.8022,                0.56292,                0.65422,                0.39234,                0.81541,             0.00084184,             0.00084184,             0.00084184
                    253,                0.57372,                0.72872,                0.37409,                0.82549,                0.92819,                0.90136,                   0.96,                0.87344,                0.92777,                0.90096,                0.95776,                0.80404,                0.52471,                0.64745,                 0.3801,                0.81186,             0.00083853,             0.00083853,             0.00083853
                    254,                0.56118,                0.72193,                0.36448,                0.82395,                 0.9488,                0.87625,                0.95934,                0.87629,                0.94877,                0.87583,                0.95762,                0.80016,                0.50355,                0.64935,                0.37853,                0.80856,             0.00083523,             0.00083523,             0.00083523
                    255,                 0.5773,                0.74289,                0.36922,                0.82458,                0.94481,                0.88473,                 0.9552,                0.86331,                0.94481,                0.88473,                0.95402,                0.78279,                 0.5475,                0.66273,                0.39776,                 0.8126,             0.00083193,             0.00083193,             0.00083193
                    256,                0.56744,                 0.7197,                 0.3626,                0.82678,                0.93993,                0.88736,                0.95516,                0.87618,                0.94144,                0.88803,                0.95381,                0.79512,                0.48578,                0.64965,                0.38147,                0.80613,             0.00082863,             0.00082863,             0.00082863
                    257,                0.57343,                0.73826,                0.36954,                0.82613,                 0.9348,                0.89398,                0.95823,                0.87161,                0.93564,                 0.8948,                 0.9577,                0.79976,                0.51227,                0.67024,                0.39003,                0.80795,             0.00082533,             0.00082533,             0.00082533
                    258,                0.58268,                0.75236,                0.37178,                0.82699,                 0.9387,                0.89221,                  0.959,                0.87127,                0.93769,                0.89255,                0.95673,                0.81924,                0.52842,                0.64162,                0.39716,                 0.8112,             0.00082203,             0.00082203,             0.00082203
                    259,                 0.5906,                0.76332,                0.37174,                0.82907,                0.94031,                 0.8853,                0.95436,                0.87206,                0.93755,                 0.8858,                0.95338,                0.81912,                0.50694,                0.64602,                0.40269,                0.80628,             0.00081873,             0.00081873,             0.00081873
                    260,                0.58179,                0.73932,                0.36597,                0.82703,                0.93484,                0.89399,                0.95687,                0.86956,                0.93432,                0.89324,                0.95517,                0.80423,                0.51819,                0.64248,                0.39498,                0.80826,             0.00081543,             0.00081543,             0.00081543
                    261,                0.57317,                0.73298,                0.36256,                0.82674,                0.92969,                0.89917,                0.95737,                 0.8812,                0.92987,                0.89896,                 0.9557,                0.81787,                0.47785,                0.62363,                 0.3845,                0.80369,             0.00081213,             0.00081213,             0.00081213
                    262,                0.56151,                0.71562,                0.35842,                0.82636,                0.92771,                0.89663,                0.95769,                0.88314,                 0.9297,                0.89661,                0.95461,                0.81387,                 0.4718,                 0.6303,                0.37571,                 0.8043,             0.00080883,             0.00080883,             0.00080883
                    263,                0.56291,                0.72567,                0.36051,                 0.8245,                0.94064,                 0.8868,                0.95874,                 0.8819,                0.94042,                0.88924,                0.95751,                0.80953,                0.48845,                0.63531,                0.38355,                 0.8054,             0.00080553,             0.00080553,             0.00080553
                    264,                0.56294,                0.72054,                0.36313,                 0.8245,                0.93206,                0.89846,                0.96095,                0.88542,                0.93163,                0.89805,                 0.9595,                0.82622,                0.47107,                0.61055,                0.37251,                0.80587,             0.00080223,             0.00080223,             0.00080223
                    265,                0.57107,                0.72993,                0.36474,                0.82528,                0.92673,                0.89804,                0.96245,                0.88099,                0.92707,                0.89725,                 0.9608,                0.81365,                0.50298,                0.62713,                0.38115,                0.80717,             0.00079893,             0.00079893,             0.00079893
                    266,                0.55526,                0.71279,                0.35685,                0.82309,                0.92211,                0.90553,                0.96427,                0.87575,                0.92018,                0.90614,                0.96194,                0.81202,                0.52467,                0.63674,                0.38899,                0.81125,             0.00079563,             0.00079563,             0.00079563
                    267,                0.55786,                0.71078,                0.35957,                0.82436,                 0.9258,                0.89399,                0.96089,                 0.8685,                0.92703,                0.89365,                 0.9587,                0.80609,                0.54848,                0.64805,                0.39469,                0.81537,             0.00079233,             0.00079233,             0.00079233
                    268,                0.56589,                0.72159,                 0.3649,                  0.825,                 0.9277,                0.89461,                0.96183,                0.88156,                0.93082,                 0.8935,                0.96046,                0.81621,                0.49441,                0.62126,                0.38679,                0.80813,             0.00078902,             0.00078902,             0.00078902
                    269,                0.57001,                0.72119,                0.36338,                0.82589,                0.93121,                0.89165,                0.95794,                0.87598,                0.93166,                0.89205,                0.95733,                0.80072,                 0.4976,                0.63576,                0.38459,                0.80875,             0.00078572,             0.00078572,             0.00078572
                    270,                0.57623,                0.72898,                0.36366,                0.82831,                0.93214,                0.89021,                0.95758,                0.86545,                0.93011,                0.89043,                0.95657,                0.79943,                0.54611,                0.66109,                0.38933,                0.81583,             0.00078242,             0.00078242,             0.00078242
                    271,                0.57173,                0.71751,                0.36125,                0.82519,                0.93845,                0.88896,                0.95964,                0.87417,                  0.938,                0.88856,                0.95769,                0.80376,                0.52279,                0.65065,                0.38194,                0.81211,             0.00077912,             0.00077912,             0.00077912
                    272,                0.57233,                0.72079,                0.36275,                0.82657,                0.93249,                 0.8905,                0.95947,                0.87888,                0.93213,                0.88951,                0.95511,                 0.7986,                0.49592,                0.63596,                 0.3822,                0.80782,             0.00077582,             0.00077582,             0.00077582
                    273,                0.57003,                0.72173,                0.36637,                0.82687,                0.93612,                0.88772,                0.96215,                0.88118,                0.93417,                0.88586,                0.95912,                0.80565,                0.49118,                 0.6281,                0.38483,                0.80772,             0.00077252,             0.00077252,             0.00077252
                    274,                0.58025,                0.72866,                0.36823,                0.82614,                0.92922,                0.88895,                0.96103,                0.88213,                0.92752,                0.88732,                0.95937,                0.81043,                0.47429,                0.63041,                0.39352,                0.80754,             0.00076922,             0.00076922,             0.00076922
                    275,                0.58106,                0.73807,                 0.3663,                0.82846,                0.92593,                0.90025,                0.96239,                0.86736,                0.92249,                0.89726,                0.95892,                0.79184,                0.56778,                0.67475,                0.39397,                 0.8178,             0.00076592,             0.00076592,             0.00076592
                    276,                0.57356,                0.73515,                0.36693,                0.82663,                0.92567,                0.89576,                0.96276,                0.88704,                0.92347,                0.89542,                0.96063,                0.82836,                0.48113,                0.61595,                0.39399,                0.80591,             0.00076262,             0.00076262,             0.00076262
                    277,                0.58821,                0.73252,                0.37102,                0.82762,                0.92927,                0.89297,                0.96182,                0.87069,                0.92884,                0.89196,                0.95909,                0.79209,                0.50802,                 0.6233,                0.39374,                0.81168,             0.00075932,             0.00075932,             0.00075932
                    278,                 0.5832,                 0.7262,                0.36414,                 0.8278,                0.93065,                0.89087,                0.96316,                0.87454,                0.93077,                0.88825,                0.96011,                0.81188,                0.53347,                0.66739,                0.38022,                  0.811,             0.00075602,             0.00075602,             0.00075602
                    279,                0.58215,                0.73179,                0.36797,                0.82658,                0.93731,                0.87054,                0.95706,                0.86935,                0.93944,                0.86669,                0.95453,                0.79825,                0.53816,                0.65785,                 0.3916,                0.81261,             0.00075272,             0.00075272,             0.00075272
                    280,                0.57483,                0.72161,                0.36406,                0.82536,                0.93055,                0.89119,                0.95774,                0.88474,                0.93038,                0.89079,                0.95539,                0.80658,                0.48062,                0.62357,                0.37515,                0.80536,             0.00074942,             0.00074942,             0.00074942
                    281,                0.57327,                0.73088,                0.35867,                0.82346,                 0.9368,                0.88994,                0.95639,                0.87831,                0.93742,                0.88739,                0.95468,                0.81092,                0.49224,                0.63819,                0.38193,                 0.8079,             0.00074612,             0.00074612,             0.00074612
                    282,                0.55112,                0.70157,                0.35626,                 0.8229,                0.92677,                0.89477,                0.95787,                0.86751,                0.92655,                0.89507,                0.95592,                0.79961,                0.53309,                0.64394,                0.38685,                0.81029,             0.00074282,             0.00074282,             0.00074282
