                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.46302,                0.58756,                0.41393,                0.83942,                0.91925,                0.91593,                0.96455,                 0.9072,                0.91885,                0.91552,                0.96372,                0.88798,                0.43334,                0.57635,                0.45514,                 0.8141,              0.0014558,              0.0014558,              0.0014558
                     67,                0.44665,                0.59495,                0.41569,                0.83569,                0.93726,                0.90182,                0.96769,                0.91163,                0.93684,                0.90142,                  0.967,                0.90264,                0.40724,                 0.5517,                 0.4305,                0.80817,              0.0014525,              0.0014525,              0.0014525
                     68,                0.45252,                0.60723,                0.42099,                0.83948,                0.92082,                0.91451,                0.96202,                0.89915,                0.92041,                0.91391,                0.96233,                0.89149,                0.45838,                0.58748,                0.45022,                0.81979,              0.0014492,              0.0014492,              0.0014492
                     69,                0.46121,                0.60588,                0.41308,                0.83845,                0.92166,                0.90563,                0.95514,                0.89458,                0.92079,                0.90481,                0.95554,                0.89167,                0.45717,                0.56907,                0.46188,                0.81699,              0.0014459,              0.0014459,              0.0014459
                     70,                0.46571,                0.59675,                0.40859,                0.84041,                 0.9296,                 0.9056,                0.96024,                0.90157,                0.92978,                0.90553,                0.96031,                0.89828,                 0.4511,                0.56809,                0.44115,                0.81433,              0.0014426,              0.0014426,              0.0014426
                     71,                0.44153,                0.57302,                 0.4046,                0.83454,                0.91948,                0.91427,                0.96515,                0.90539,                0.92171,                0.91195,                0.96371,                 0.9001,                0.43864,                0.56016,                0.43175,                0.81247,              0.0014393,              0.0014393,              0.0014393
                     72,                0.44304,                 0.5891,                0.39966,                0.83479,                0.93548,                0.90638,                0.96547,                0.90757,                0.93463,                0.90557,                0.96499,                0.89822,                0.43485,                0.56657,                0.42407,                0.81673,               0.001436,               0.001436,               0.001436
                     73,                0.44854,                0.59532,                0.40312,                0.83653,                0.94467,                0.88572,                0.95906,                 0.8985,                0.94316,                0.88428,                0.95937,                0.89225,                0.45889,                0.58113,                0.45477,                 0.8186,              0.0014327,              0.0014327,              0.0014327
                     74,                0.44525,                0.57856,                0.40443,                0.83453,                0.92196,                0.90656,                0.96519,                 0.9058,                0.92298,                 0.9076,                0.96566,                0.90245,                0.44368,                0.57536,                 0.4316,                0.81513,              0.0014294,              0.0014294,              0.0014294
                     75,                0.44676,                0.58882,                0.39505,                0.83681,                 0.9196,                0.91289,                0.96636,                0.89696,                 0.9196,                0.91289,                0.96657,                0.88666,                0.46638,                0.58763,                 0.4403,                0.82068,              0.0014261,              0.0014261,              0.0014261
                     76,                0.45571,                0.59841,                0.40069,                0.83756,                0.95614,                0.88387,                0.96795,                 0.8968,                0.95614,                0.88387,                  0.968,                0.89349,                 0.4945,                0.61268,                0.43476,                0.82892,              0.0014228,              0.0014228,              0.0014228
                     77,                0.46569,                0.60531,                0.41262,                0.83938,                0.92769,                0.90178,                0.96663,                0.90242,                0.92725,                0.90374,                0.96629,                0.89215,                 0.4662,                0.59972,                0.43047,                0.82026,              0.0014195,              0.0014195,              0.0014195
                     78,                0.44803,                0.59405,                0.40072,                0.83414,                0.94145,                0.90541,                0.96291,                0.90065,                0.94103,                  0.905,                0.96228,                0.89566,                0.45337,                0.55257,                0.42161,                 0.8173,              0.0014161,              0.0014161,              0.0014161
                     79,                0.44111,                0.57436,                0.41689,                0.83619,                0.94291,                0.89972,                0.96563,                0.90686,                0.94328,                0.89952,                0.96557,                 0.8937,                0.43109,                0.58892,                0.42896,                0.81107,              0.0014128,              0.0014128,              0.0014128
                     80,                0.44712,                0.58591,                0.41971,                0.83623,                0.93901,                0.90703,                 0.9646,                0.90728,                0.93901,                0.90703,                0.96458,                0.89343,                0.42268,                0.57252,                0.43257,                0.81173,              0.0014095,              0.0014095,              0.0014095
                     81,                0.44912,                0.58706,                0.40519,                0.83636,                0.94478,                0.89396,                0.96548,                0.90787,                0.93482,                0.90088,                0.96555,                0.90032,                0.43089,                0.56823,                0.42908,                0.81668,              0.0014062,              0.0014062,              0.0014062
                     82,                 0.4422,                0.57256,                0.39889,                0.83372,                0.93837,                0.89834,                0.96145,                0.91197,                0.93793,                0.89794,                0.96295,                0.90253,                0.41071,                0.54894,                0.42991,                0.81254,              0.0014029,              0.0014029,              0.0014029
                     83,                0.44836,                0.57977,                0.39937,                0.83615,                0.93943,                 0.9014,                0.96253,                0.90821,                  0.939,                0.90099,                0.96202,                 0.8927,                0.41388,                0.55525,                0.44337,                  0.812,              0.0013996,              0.0013996,              0.0013996
                     84,                0.44622,                0.58527,                0.39526,                0.83569,                 0.9314,                0.90492,                0.96254,                0.90675,                0.93099,                0.90452,                0.96178,                 0.8921,                0.42367,                0.56573,                 0.4429,                0.81166,              0.0013963,              0.0013963,              0.0013963
                     85,                0.45317,                0.59781,                0.39357,                0.83617,                 0.9371,                0.89657,                0.96286,                0.90572,                0.93666,                0.89616,                0.96198,                0.89322,                0.42966,                0.58833,                0.43998,                0.81326,               0.001393,               0.001393,               0.001393
                     86,                0.44973,                0.59136,                0.39856,                0.83622,                   0.94,                0.90134,                0.96765,                0.90585,                0.93956,                0.90094,                0.96665,                0.89755,                0.44171,                0.56117,                0.41514,                 0.8148,              0.0013897,              0.0013897,              0.0013897
                     87,                0.42853,                0.57004,                0.38174,                0.83215,                0.94652,                0.89744,                0.96786,                0.91266,                0.94608,                0.89704,                0.96662,                0.90047,                0.43645,                0.55015,                0.41025,                0.81987,              0.0013864,              0.0013864,              0.0013864
                     88,                0.43979,                0.57618,                 0.3884,                0.83329,                0.94871,                0.88406,                0.96345,                0.91177,                0.94826,                0.88365,                0.96271,                0.89806,                0.40636,                0.55731,                0.42808,                 0.8108,              0.0013831,              0.0013831,              0.0013831
                     89,                0.44381,                0.59335,                0.38655,                0.83219,                0.93681,                0.89597,                0.96269,                0.89601,                0.93637,                0.89557,                0.96288,                0.89255,                0.46603,                0.60316,                0.44886,                0.82223,              0.0013798,              0.0013798,              0.0013798
