                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.57131,                 0.7337,                0.35942,                0.84664,                0.94364,                0.89822,                0.96747,                0.90265,                0.94616,                0.89598,                0.96533,                 0.8199,                 0.4428,                0.55463,                0.35789,                0.80624,              0.0013204,              0.0013204,              0.0013204
                    108,                0.55996,                0.71294,                0.35569,                0.84358,                0.94504,                0.89822,                0.96546,                0.89817,                0.94417,                 0.8974,                  0.963,                0.81564,                 0.4226,                0.55296,                0.35692,                0.80441,              0.0013171,              0.0013171,              0.0013171
                    109,                0.57757,                0.72909,                0.36333,                0.84635,                0.94276,                0.89223,                0.96678,                0.88562,                0.94124,                0.89079,                0.96389,                0.80484,                0.49142,                0.59627,                0.36871,                0.81312,              0.0013138,              0.0013138,              0.0013138
                    110,                 0.5785,                0.71248,                0.36641,                0.84715,                0.93078,                 0.8977,                0.96238,                0.89581,                0.92751,                0.89637,                0.96015,                0.82285,                0.42814,                 0.5572,                0.36544,                0.80553,              0.0013105,              0.0013105,              0.0013105
                    111,                0.56117,                0.69286,                0.36207,                0.84166,                0.94256,                0.89296,                0.96042,                0.88948,                0.94104,                0.89151,                0.95764,                0.82797,                0.47222,                0.54327,                0.37946,                0.81036,              0.0013072,              0.0013072,              0.0013072
                    112,                0.57033,                0.72635,                0.36314,                0.84273,                0.92836,                 0.9064,                 0.9666,                 0.8912,                0.92703,                0.90636,                0.96444,                 0.8089,                0.45231,                 0.5618,                0.36626,                0.80905,              0.0013039,              0.0013039,              0.0013039
                    113,                0.54352,                0.70113,                0.34969,                0.84192,                0.94072,                0.89438,                0.96892,                0.89711,                0.93646,                0.89905,                0.96748,                0.81972,                 0.4489,                0.54854,                0.36453,                0.80754,              0.0013006,              0.0013006,              0.0013006
                    114,                0.55292,                 0.6965,                0.35532,                0.84351,                0.94937,                0.89231,                0.96692,                0.89059,                0.94893,                0.89191,                0.96571,                0.82726,                0.48894,                0.55445,                0.36234,                0.81508,              0.0012973,              0.0012973,              0.0012973
                    115,                 0.5568,                 0.7085,                0.35354,                0.84262,                0.95084,                0.86668,                0.96269,                0.88141,                0.95036,                0.86628,                0.96058,                0.79562,                0.48917,                0.58645,                0.38865,                0.81535,               0.001294,               0.001294,               0.001294
                    116,                0.55824,                0.70782,                0.36009,                0.84356,                0.94283,                0.90037,                0.96916,                0.88853,                0.94398,                0.89915,                0.96747,                0.82476,                0.50112,                0.57359,                0.37123,                 0.8134,              0.0012907,              0.0012907,              0.0012907
                    117,                0.56459,                0.71151,                0.35197,                0.84623,                0.92775,                0.90736,                  0.966,                0.87688,                0.92694,                0.90655,                 0.9633,                0.81037,                0.52579,                0.59331,                0.38702,                0.82276,              0.0012874,              0.0012874,              0.0012874
                    118,                0.54453,                0.69169,                0.34694,                0.84019,                0.93951,                0.90814,                0.96788,                0.90136,                0.93877,                0.90662,                0.96602,                0.82836,                0.43287,                0.52737,                0.34747,                0.80535,              0.0012841,              0.0012841,              0.0012841
                    119,                0.55817,                0.69791,                0.34878,                0.84116,                0.93125,                 0.9065,                0.96373,                0.89754,                0.93298,                0.89761,                0.95844,                 0.8032,                0.41063,                0.53765,                0.35475,                0.80211,              0.0012808,              0.0012808,              0.0012808
                    120,                0.55924,                0.70134,                0.35097,                0.84429,                0.94032,                0.90134,                0.96697,                0.88743,                0.93927,                0.89875,                0.96351,                0.78529,                 0.4808,                 0.5606,                0.35083,                0.81312,              0.0012775,              0.0012775,              0.0012775
                    121,                0.55285,                0.70085,                0.35148,                0.84139,                0.94429,                0.88851,                0.96697,                0.88964,                0.94337,                 0.8877,                0.96476,                0.81264,                0.45675,                0.54684,                0.35095,                0.81162,              0.0012742,              0.0012742,              0.0012742
                    122,                0.54089,                0.68375,                0.34681,                0.83764,                0.95069,                0.88446,                0.96874,                0.89661,                0.91923,                0.91466,                0.96732,                0.81674,                0.46921,                0.56757,                0.35703,                0.81164,              0.0012709,              0.0012709,              0.0012709
                    123,                0.54559,                0.69137,                0.34681,                0.84152,                0.92964,                0.90918,                0.96761,                0.89484,                0.94075,                0.89966,                0.96543,                0.81809,                0.44916,                0.54891,                0.35211,                0.80734,              0.0012676,              0.0012676,              0.0012676
                    124,                0.54427,                0.68491,                0.34444,                0.84127,                0.93733,                0.89498,                 0.9652,                0.88874,                0.93664,                0.89394,                0.96367,                0.80912,                 0.4641,                0.55185,                0.34989,                0.81183,              0.0012643,              0.0012643,              0.0012643
                    125,                0.55329,                 0.6925,                0.35082,                0.84019,                0.93932,                0.89405,                0.96902,                0.89958,                0.93712,                 0.8913,                0.96551,                0.80981,                0.45701,                0.55429,                0.34914,                0.81128,               0.001261,               0.001261,               0.001261
                    126,                 0.5593,                0.69533,                0.34815,                0.84539,                0.94245,                0.89765,                0.96799,                0.87582,                 0.9431,                0.89521,                0.96434,                0.78093,                0.52881,                0.60336,                0.36564,                0.82256,              0.0012577,              0.0012577,              0.0012577
                    127,                0.55643,                  0.697,                0.35428,                0.84557,                0.93311,                0.90433,                0.96879,                0.89098,                0.93089,                0.90322,                0.96499,                0.80468,                 0.4823,                0.55462,                0.35407,                0.81269,              0.0012544,              0.0012544,              0.0012544
                    128,                0.55994,                0.69655,                 0.3563,                0.84251,                 0.9405,                0.90198,                0.96955,                0.90355,                0.94009,                0.90157,                0.96664,                0.81066,                0.42479,                0.54605,                0.35072,                0.80205,              0.0012511,              0.0012511,              0.0012511
                    129,                 0.5669,                0.72885,                0.35105,                0.84356,                 0.9186,                0.91524,                0.96885,                0.89672,                 0.9282,                0.89928,                0.96432,                0.82513,                0.45466,                0.54648,                0.35434,                0.80733,              0.0012478,              0.0012478,              0.0012478
                    130,                0.54815,                0.68533,                0.34732,                0.83894,                0.92918,                0.90421,                0.96868,                0.90139,                0.93559,                 0.8932,                0.96464,                0.81925,                0.43744,                0.54309,                 0.3424,                0.80535,              0.0012445,              0.0012445,              0.0012445
                    131,                0.54578,                0.69678,                0.34068,                0.83775,                0.94354,                0.87622,                0.96306,                0.89542,                0.94202,                0.87477,                0.96059,                 0.8288,                0.43557,                0.54256,                0.36844,                0.80398,              0.0012412,              0.0012412,              0.0012412
                    132,                0.56311,                0.71462,                0.35465,                0.84233,                0.94153,                0.88899,                0.96386,                0.88646,                0.94139,                0.88788,                0.96178,                0.81329,                0.46823,                0.56077,                0.39091,                0.80969,              0.0012379,              0.0012379,              0.0012379
                    133,                 0.5544,                0.69232,                0.35209,                0.83885,                0.93887,                0.90151,                0.96836,                0.89608,                0.93834,                0.89742,                0.96333,                 0.8135,                0.44188,                0.55342,                0.35391,                0.80817,              0.0012346,              0.0012346,              0.0012346
                    134,                0.55193,                0.70211,                0.34527,                0.84248,                0.93417,                0.86985,                0.96214,                0.88648,                0.93371,                0.86944,                   0.96,                0.81596,                0.46677,                0.58076,                0.38922,                0.81001,              0.0012313,              0.0012313,              0.0012313
                    135,                0.54586,                0.69885,                0.34667,                0.83768,                0.92384,                0.90934,                0.96723,                0.89077,                0.92159,                0.90686,                0.96257,                0.80967,                0.46379,                0.57125,                0.36567,                0.80936,               0.001228,               0.001228,               0.001228
                    136,                0.55735,                0.70952,                0.34662,                0.84258,                0.94958,                0.85757,                0.96192,                0.89179,                0.95023,                 0.8565,                 0.9594,                0.82745,                0.44393,                0.57137,                0.37291,                0.80816,              0.0012247,              0.0012247,              0.0012247
                    137,                0.56374,                0.71402,                0.35102,                0.84123,                 0.9414,                0.88923,                 0.9629,                0.89282,                0.94175,                0.88825,                0.96063,                0.80484,                 0.4459,                0.56481,                0.35214,                0.80808,              0.0012214,              0.0012214,              0.0012214
                    138,                0.56238,                0.70322,                0.34948,                0.84341,                0.94008,                0.89939,                 0.9675,                0.89116,                0.93833,                0.89776,                0.96448,                0.80243,                0.48221,                0.57038,                 0.3427,                0.81269,              0.0012181,              0.0012181,              0.0012181
                    139,                0.54432,                0.67956,                0.34628,                0.84022,                0.91703,                0.86595,                0.96054,                0.88754,                0.91833,                 0.8646,                 0.9565,                0.79962,                0.46024,                0.56758,                0.36661,                0.81074,              0.0012148,              0.0012148,              0.0012148
                    140,                0.55389,                0.69009,                0.34167,                0.84202,                0.94497,                0.89555,                 0.9696,                0.91031,                 0.9473,                 0.8929,                0.96743,                0.83974,                0.41931,                 0.5272,                0.33193,                 0.8056,              0.0012115,              0.0012115,              0.0012115
                    141,                0.54859,                0.68204,                 0.3385,                0.84366,                0.93823,                0.89717,                0.96956,                0.89566,                0.93698,                0.89595,                0.96683,                0.80663,                0.47205,                0.55539,                 0.3597,                0.81385,              0.0012082,              0.0012082,              0.0012082
                    142,                0.58119,                 0.7198,                0.35317,                0.84906,                0.93085,                0.90388,                0.96781,                0.88281,                0.93085,                0.90271,                0.96563,                0.80514,                0.51174,                0.60011,                0.36271,                0.81734,              0.0012049,              0.0012049,              0.0012049
                    143,                0.57555,                0.72568,                0.35453,                0.84506,                0.94931,                0.89005,                0.96634,                0.89979,                0.94887,                0.88965,                0.96509,                0.82705,                0.44584,                0.55811,                0.35001,                0.80739,              0.0012016,              0.0012016,              0.0012016
                    144,                0.55251,                0.69169,                0.34581,                0.84043,                0.93285,                0.90538,                0.96899,                0.90131,                0.93244,                0.90498,                0.96718,                0.82721,                 0.4442,                0.55464,                0.35418,                0.80298,              0.0011983,              0.0011983,              0.0011983
                    145,                0.54953,                 0.6926,                0.34581,                0.83853,                0.93255,                0.90701,                0.96795,                0.90457,                0.93255,                0.90701,                0.96675,                0.82481,                0.43518,                0.54299,                0.34318,                0.80543,               0.001195,               0.001195,               0.001195
                    146,                0.55337,                0.69961,                0.34435,                 0.8421,                 0.9457,                0.89918,                 0.9687,                0.90157,                0.94462,                0.89814,                0.96701,                0.81439,                0.43728,                0.54542,                0.34034,                0.80622,              0.0011917,              0.0011917,              0.0011917
                    147,                0.54225,                0.68175,                0.34161,                0.83892,                0.93664,                0.90335,                0.96807,                 0.8807,                 0.9355,                0.90168,                0.96473,                0.81064,                0.51599,                0.59127,                0.36721,                0.81711,              0.0011884,              0.0011884,              0.0011884
                    148,                0.56942,                 0.7152,                0.34915,                0.84047,                0.93808,                0.89239,                0.96324,                0.88051,                0.93679,                0.89117,                0.96055,                0.79741,                 0.4996,                0.57888,                0.40854,                0.81787,              0.0011851,              0.0011851,              0.0011851
                    149,                0.55571,                0.70539,                0.34496,                0.84216,                0.95219,                0.88092,                0.96257,                0.90184,                0.95372,                 0.8802,                0.95986,                0.81796,                0.40003,                 0.5332,                0.34633,                0.79969,              0.0011818,              0.0011818,              0.0011818
                    150,                0.56268,                0.70616,                0.34506,                0.83814,                0.94129,                0.89738,                0.96598,                0.88701,                0.94171,                0.89656,                 0.9638,                0.79182,                0.48295,                 0.5855,                0.34862,                0.81125,              0.0011785,              0.0011785,              0.0011785
                    151,                0.56448,                0.71432,                0.34646,                0.84251,                0.93933,                0.90245,                0.96929,                0.89337,                0.93803,                0.90123,                0.96641,                 0.8133,                0.47701,                 0.5816,                0.34866,                0.81168,              0.0011752,              0.0011752,              0.0011752
                    152,                0.54484,                 0.6919,                0.33536,                0.83523,                0.94467,                0.89605,                0.96945,                0.90038,                0.94333,                0.89483,                0.96676,                0.83263,                0.43151,                  0.551,                0.33995,                0.80585,              0.0011719,              0.0011719,              0.0011719
                    153,                0.53168,                0.67123,                0.33147,                0.83653,                0.95168,                 0.8699,                0.96345,                0.89646,                0.95121,                0.86949,                0.96144,                0.83513,                0.45313,                0.55508,                0.34672,                 0.8085,              0.0011686,              0.0011686,              0.0011686
                    154,                0.55291,                0.69478,                 0.3398,                0.83766,                0.92912,                0.90543,                 0.9686,                0.89462,                0.92787,                0.90421,                 0.9666,                0.81326,                0.44663,                0.55304,                0.34688,                0.80717,              0.0011653,              0.0011653,              0.0011653
                    155,                0.53736,                0.67984,                0.33355,                0.83569,                0.93179,                0.90507,                0.96839,                0.89502,                0.93064,                0.90381,                0.96526,                0.80667,                0.45517,                0.55308,                0.34919,                0.80995,               0.001162,               0.001162,               0.001162
                    156,                0.53711,                  0.671,                0.33412,                0.83658,                0.93219,                0.90816,                 0.9679,                0.89949,                0.93862,                0.89486,                0.96195,                0.81665,                0.42871,                0.55497,                0.34052,                0.80625,              0.0011587,              0.0011587,              0.0011587
                    157,                0.55504,                0.69132,                0.34197,                0.83988,                0.93292,                0.90541,                0.96829,                0.90571,                0.93368,                0.90207,                0.96556,                0.82348,                0.41494,                 0.5446,                0.33639,                0.80152,              0.0011554,              0.0011554,              0.0011554
                    158,                0.53664,                0.67118,                0.33382,                0.83657,                 0.9393,                0.89775,                0.96798,                0.88476,                0.94021,                0.89508,                0.96331,                0.79757,                0.49123,                0.59561,                0.34887,                0.81262,              0.0011521,              0.0011521,              0.0011521
                    159,                0.54357,                0.68509,                0.33716,                  0.839,                 0.9358,                0.90315,                0.96807,                0.90347,                0.93494,                0.90218,                0.96467,                0.81464,                0.41842,                0.54312,                 0.3332,                0.80435,              0.0011488,              0.0011488,              0.0011488
                    160,                0.54232,                0.67775,                0.33579,                0.83445,                0.94003,                0.89585,                0.96695,                0.89278,                0.94078,                0.89544,                0.96345,                0.80284,                0.45786,                0.55183,                0.34242,                0.81214,              0.0011455,              0.0011455,              0.0011455
                    161,                0.55253,                0.68296,                0.33582,                0.83916,                0.93673,                0.90448,                0.96798,                0.89808,                0.93735,                0.90147,                0.96544,                0.80759,                0.43433,                0.55459,                  0.343,                0.80582,              0.0011422,              0.0011422,              0.0011422
                    162,                0.54896,                0.68168,                  0.337,                0.83857,                0.93637,                 0.9101,                 0.9677,                0.89256,                0.93507,                0.90825,                0.96444,                0.82779,                 0.4633,                 0.5416,                 0.3485,                0.81085,              0.0011389,              0.0011389,              0.0011389
                    163,                0.53043,                0.66264,                0.32538,                0.83514,                0.94495,                0.89694,                0.97027,                0.89622,                0.94452,                0.89653,                0.96684,                 0.8169,                0.46777,                0.54667,                0.34976,                0.80955,              0.0011356,              0.0011356,              0.0011356
                    164,                0.54316,                0.67366,                0.33546,                0.83463,                0.94221,                 0.8995,                0.96961,                0.90982,                0.94178,                 0.8991,                0.96739,                0.84354,                0.40611,                0.54182,                0.32866,                0.80242,              0.0011323,              0.0011323,              0.0011323
                    165,                0.53414,                0.67453,                 0.3335,                0.83279,                0.93905,                0.89786,                 0.9669,                 0.9044,                0.93843,                0.89955,                0.96434,                0.84246,                0.41537,                0.53207,                0.33469,                0.80192,               0.001129,               0.001129,               0.001129
                    166,                0.55499,                0.69321,                0.33701,                0.83718,                 0.9359,                0.89412,                0.96221,                0.87465,                0.93443,                0.89345,                0.96023,                0.80684,                0.51058,                0.59514,                0.38849,                0.81863,              0.0011257,              0.0011257,              0.0011257
                    167,                  0.545,                0.68222,                0.33553,                0.83479,                0.95153,                0.88319,                0.96052,                0.88623,                0.95103,                0.88094,                0.95781,                0.79811,                0.45392,                0.57291,                0.37238,                0.80885,              0.0011224,              0.0011224,              0.0011224
                    168,                 0.5563,                0.69167,                0.33997,                0.84178,                0.95132,                0.88853,                0.96314,                0.88827,                0.95087,                0.88812,                0.96179,                0.81533,                0.47187,                0.55376,                0.35824,                0.81008,              0.0011191,              0.0011191,              0.0011191
                    169,                0.55364,                0.68723,                0.33905,                0.83749,                0.94229,                0.89218,                0.96418,                  0.893,                0.94266,                0.89125,                0.96177,                0.82022,                0.44392,                0.54235,                 0.3485,                0.80822,              0.0011158,              0.0011158,              0.0011158
                    170,                0.55666,                0.69211,                0.33859,                0.83988,                0.94469,                0.90001,                0.96736,                0.90056,                0.94382,                 0.8992,                0.96512,                0.83522,                0.42565,                0.52681,                0.33566,                0.80469,              0.0011125,              0.0011125,              0.0011125
                    171,                0.56081,                0.69734,                0.34147,                0.83801,                0.95045,                0.89397,                0.96931,                0.89605,                0.95045,                0.89397,                0.96816,                0.81759,                 0.4705,                0.57073,                0.34184,                 0.8094,              0.0011092,              0.0011092,              0.0011092
                    172,                0.55405,                0.68582,                0.33927,                0.83675,                0.95116,                0.89712,                0.96895,                0.89561,                0.95038,                0.89671,                0.96778,                0.82365,                0.46055,                0.55633,                0.33824,                0.80933,              0.0011059,              0.0011059,              0.0011059
                    173,                0.53606,                0.66692,                0.32934,                0.83305,                0.94635,                0.89518,                0.96493,                0.89139,                0.94502,                0.89396,                0.96236,                0.82853,                0.45894,                0.55293,                0.34421,                0.80641,              0.0011026,              0.0011026,              0.0011026
                    174,                0.54062,                0.68084,                 0.3298,                 0.8333,                0.94708,                0.90005,                0.96755,                0.89056,                0.94515,                0.89853,                0.96403,                0.80727,                0.46681,                0.58734,                0.33518,                0.81069,              0.0010993,              0.0010993,              0.0010993
                    175,                0.54949,                 0.6857,                0.33966,                0.83504,                0.94197,                0.90347,                  0.967,                 0.8939,                 0.9396,                0.90121,                0.96358,                0.81155,                0.44564,                0.55335,                0.33134,                0.80822,               0.001096,               0.001096,               0.001096
                    176,                0.53871,                0.67143,                0.33552,                0.83257,                 0.9427,                0.90257,                0.96855,                0.90217,                0.94077,                0.90072,                0.96549,                0.82413,                0.42792,                0.53834,                0.34984,                0.80757,              0.0010927,              0.0010927,              0.0010927
                    177,                0.54131,                0.67232,                0.33585,                0.83429,                0.94857,                0.89983,                 0.9688,                 0.9008,                0.94723,                0.89779,                0.96608,                0.81611,                0.43585,                0.54448,                0.32936,                0.80672,              0.0010894,              0.0010894,              0.0010894
                    178,                0.55086,                0.68633,                0.34295,                0.83729,                0.94454,                0.90181,                0.96898,                0.89804,                0.94383,                0.90098,                0.96649,                0.81548,                0.43904,                0.55646,                0.34346,                0.80648,              0.0010861,              0.0010861,              0.0010861
                    179,                0.54681,                0.68041,                0.34162,                0.83589,                0.93694,                0.90454,                0.96832,                0.90224,                0.93575,                0.90325,                0.96556,                0.81221,                0.43624,                0.55247,                 0.3534,                0.80656,              0.0010828,              0.0010828,              0.0010828
                    180,                0.53527,                0.66053,                0.33723,                0.83386,                0.94727,                0.89658,                0.96722,                0.89712,                0.94683,                0.89617,                 0.9653,                0.79666,                0.44846,                0.56279,                0.34173,                0.81011,              0.0010795,              0.0010795,              0.0010795
                    181,                 0.5528,                0.68726,                0.33846,                0.83654,                0.94538,                0.89639,                0.96886,                0.89723,                0.94754,                0.89211,                0.96659,                0.80999,                  0.466,                0.56913,                0.34955,                0.81303,              0.0010762,              0.0010762,              0.0010762
                    182,                 0.5516,                0.68769,                0.34064,                0.83883,                0.92288,                0.91748,                 0.9682,                0.90246,                0.92121,                0.91524,                0.96628,                0.81139,                0.42316,                0.55596,                0.32931,                0.80481,              0.0010729,              0.0010729,              0.0010729
                    183,                0.54222,                0.66866,                0.33173,                 0.8356,                0.93822,                0.90505,                0.96827,                0.90513,                0.93936,                0.90337,                 0.9662,                0.81354,                0.42518,                0.54944,                0.32667,                0.80683,              0.0010696,              0.0010696,              0.0010696
                    184,                0.53718,                0.67389,                0.33541,                 0.8326,                0.93889,                0.90271,                 0.9685,                0.89656,                0.93885,                0.90174,                0.96547,                0.82288,                0.46923,                0.56263,                0.35044,                0.81064,              0.0010663,              0.0010663,              0.0010663
                    185,                0.53753,                0.66761,                0.33335,                0.83691,                0.94271,                0.89691,                0.96801,                0.90318,                0.94271,                0.89691,                0.96634,                 0.8459,                 0.4247,                0.53178,                0.32793,                0.80365,               0.001063,               0.001063,               0.001063
                    186,                0.54398,                0.67487,                0.33573,                0.83494,                 0.9413,                0.89735,                0.96748,                0.90471,                0.94467,                0.89549,                0.96595,                0.82331,                0.42645,                0.54466,                0.32996,                0.80529,              0.0010597,              0.0010597,              0.0010597
                    187,                0.54687,                0.66796,                0.33015,                 0.8367,                0.94504,                0.89588,                0.96781,                0.88574,                 0.9446,                0.89547,                0.96645,                0.80323,                0.49559,                0.56851,                0.34065,                 0.8136,              0.0010564,              0.0010564,              0.0010564
                    188,                0.53877,                0.66257,                  0.331,                 0.8369,                0.94597,                0.89876,                0.96784,                0.90299,                0.94558,                0.89748,                0.96628,                0.83841,                0.42742,                0.53479,                0.33018,                0.80664,              0.0010531,              0.0010531,              0.0010531
                    189,                0.54192,                0.67116,                0.33731,                0.83537,                0.94886,                0.89788,                0.96801,                0.89502,                0.95215,                0.89666,                0.96565,                0.80368,                0.46068,                0.57143,                0.33281,                0.80836,              0.0010498,              0.0010498,              0.0010498
                    190,                 0.5458,                0.68012,                0.33234,                0.83745,                0.94329,                0.90616,                0.96984,                 0.9094,                0.94347,                0.90325,                0.96727,                0.82787,                0.41638,                0.53843,                0.32072,                0.80374,              0.0010465,              0.0010465,              0.0010465
                    191,                0.52893,                0.66528,                0.32915,                0.83392,                0.94546,                0.90373,                0.96983,                0.89979,                0.94382,                0.90195,                0.96764,                0.81678,                0.44217,                 0.5553,                0.32767,                0.80786,              0.0010432,              0.0010432,              0.0010432
                    192,                0.54289,                0.68356,                 0.3331,                0.83771,                0.94239,                0.90833,                0.96872,                0.89203,                0.94279,                 0.9057,                0.96571,                0.81466,                0.47653,                0.58192,                0.33805,                0.81223,              0.0010399,              0.0010399,              0.0010399
                    193,                0.54043,                0.66804,                0.33205,                 0.8334,                0.94129,                0.90218,                0.96722,                0.89938,                 0.9392,                0.90012,                0.96397,                0.82463,                 0.4244,                0.54159,                0.33381,                0.80938,              0.0010366,              0.0010366,              0.0010366
                    194,                 0.5582,                0.68695,                0.33872,                0.83408,                0.93772,                0.90273,                0.96678,                0.89538,                 0.9351,                0.90029,                0.96297,                0.79748,                0.45615,                0.55381,                0.33966,                0.81133,              0.0010333,              0.0010333,              0.0010333
                    195,                0.55323,                0.68894,                0.33687,                0.83662,                0.93894,                0.90259,                0.96808,                0.89242,                0.93746,                0.89945,                0.96586,                0.81039,                0.48204,                0.58448,                0.34388,                0.81318,                0.00103,                0.00103,                0.00103
                    196,                0.54178,                0.66395,                 0.3301,                0.83737,                0.93587,                0.90612,                0.96887,                0.90294,                0.92821,                0.90955,                0.96591,                  0.822,                0.42295,                0.53617,                0.33156,                0.80669,              0.0010267,              0.0010267,              0.0010267
                    197,                0.52596,                0.65193,                0.32091,                0.83387,                0.94084,                0.90431,                0.96657,                  0.903,                0.94128,                0.90037,                0.96328,                0.80871,                0.41002,                0.52881,                0.32925,                  0.805,              0.0010234,              0.0010234,              0.0010234
                    198,                0.54001,                0.67633,                0.32812,                0.83481,                0.93295,                0.90347,                 0.9653,                0.89239,                0.93167,                0.90225,                0.96232,                0.81004,                0.45632,                0.54598,                0.34272,                 0.8104,              0.0010201,              0.0010201,              0.0010201
                    199,                0.54438,                 0.6755,                0.33105,                0.83641,                0.94811,                 0.8985,                 0.9686,                 0.9001,                0.94678,                0.89728,                0.96528,                0.82738,                0.43378,                0.54261,                0.33549,                0.80763,              0.0010168,              0.0010168,              0.0010168
                    200,                0.53537,                0.65406,                0.32706,                0.83462,                0.93656,                0.90558,                0.96761,                0.90451,                0.93728,                0.90165,                0.96334,                0.81381,                0.41365,                0.53296,                0.32921,                0.80523,              0.0010135,              0.0010135,              0.0010135
                    201,                0.52967,                 0.6637,                0.32592,                0.83357,                0.93881,                0.90101,                0.96698,                0.89921,                0.93811,                0.90144,                 0.9645,                0.83618,                0.44897,                 0.5433,                0.33557,                0.81173,              0.0010102,              0.0010102,              0.0010102
                    202,                0.54375,                0.67721,                0.33725,                0.83445,                0.94041,                0.90367,                0.96796,                0.90141,                0.94103,                0.90042,                0.96427,                0.82117,                0.44054,                0.55399,                0.33731,                0.80844,              0.0010069,              0.0010069,              0.0010069
                    203,                0.53789,                0.67557,                0.33085,                0.83587,                0.93589,                0.90548,                0.96241,                 0.8802,                0.93939,                0.89762,                0.96051,                0.80883,                0.50359,                0.58486,                0.35692,                0.81843,              0.0010036,              0.0010036,              0.0010036
                    204,                 0.5234,                0.65767,                0.32241,                0.83203,                0.92832,                0.90558,                0.96635,                0.89933,                0.92862,                0.90429,                0.96484,                0.83006,                0.43753,                0.53797,                 0.3417,                0.80667,              0.0010003,              0.0010003,              0.0010003
                    205,                0.54268,                0.67403,                0.32726,                0.83394,                0.93304,                 0.9048,                0.96703,                 0.9041,                0.93269,                0.90431,                0.96529,                 0.8313,                 0.4228,                0.52835,                0.33345,                0.80473,             0.00099697,             0.00099697,             0.00099697
                    206,                 0.5378,                0.67205,                0.32157,                 0.8344,                0.93476,                0.89635,                0.96658,                0.89471,                 0.9412,                0.89332,                0.96455,                0.81636,                0.46638,                0.55086,                0.34259,                0.80835,             0.00099367,             0.00099367,             0.00099367
                    207,                0.54137,                0.67329,                0.32998,                  0.832,                0.93624,                0.90453,                0.96731,                0.89467,                0.93576,                0.90346,                0.96658,                0.83299,                0.44304,                0.53716,                0.37407,                0.80562,             0.00099036,             0.00099036,             0.00099036
                    208,                0.54294,                0.66347,                0.33473,                0.83392,                0.93581,                0.90417,                0.96827,                 0.8923,                0.93543,                0.90273,                0.96591,                0.80102,                 0.4824,                  0.587,                0.33204,                0.81245,             0.00098706,             0.00098706,             0.00098706
                    209,                0.53287,                0.65584,                0.32619,                0.83591,                0.93833,                0.91268,                0.96933,                0.90639,                0.94032,                0.90477,                0.96747,                0.84261,                0.42228,                0.53147,                0.33047,                0.80445,             0.00098376,             0.00098376,             0.00098376
                    210,                0.52522,                 0.6535,                0.32722,                0.83247,                0.92864,                0.92278,                0.96893,                0.90425,                0.92784,                0.92197,                0.96703,                0.83172,                0.42552,                0.53315,                0.32091,                 0.8055,             0.00098046,             0.00098046,             0.00098046
                    211,                 0.5357,                0.66349,                0.32938,                 0.8323,                 0.9404,                0.90415,                0.96328,                0.90267,                0.93998,                0.90374,                0.96133,                0.84228,                0.42182,                0.51489,                 0.3338,                0.80652,             0.00097716,             0.00097716,             0.00097716
                    212,                0.53776,                0.67467,                0.33065,                0.83353,                 0.9344,                 0.9061,                0.96324,                 0.8949,                0.93175,                0.90569,                0.96168,                 0.8266,                0.44832,                 0.5355,                0.34134,                0.80666,             0.00097386,             0.00097386,             0.00097386
                    213,                0.52985,                0.66728,                0.32785,                0.83267,                0.93291,                 0.9111,                0.96802,                0.89158,                0.93019,                0.90886,                0.96528,                0.81961,                0.47221,                0.56456,                0.34028,                 0.8102,             0.00097056,             0.00097056,             0.00097056
                    214,                0.53985,                0.67223,                0.32776,                0.83369,                 0.9186,                0.89891,                0.96346,                 0.8913,                0.91705,                0.89788,                0.96093,                0.82142,                 0.4497,                0.55639,                0.34582,                0.80742,             0.00096726,             0.00096726,             0.00096726
                    215,                0.52887,                0.65763,                0.32651,                0.83282,                0.93843,                0.89983,                0.96753,                0.90271,                0.93849,                0.89876,                0.96482,                 0.8101,                0.42827,                0.54192,                0.32171,                0.80352,             0.00096396,             0.00096396,             0.00096396
                    216,                0.52485,                0.64998,                0.32481,                0.83018,                0.94233,                0.89812,                0.96376,                0.89143,                0.92833,                0.90249,                0.96012,                0.80606,                0.44935,                0.55631,                0.34774,                0.80535,             0.00096066,             0.00096066,             0.00096066
                    217,                0.53627,                0.65975,                0.32548,                0.83264,                0.93037,                0.90579,                0.96836,                0.88185,                0.92996,                0.90538,                0.96662,                0.79265,                0.51859,                 0.5764,                0.35583,                0.81517,             0.00095736,             0.00095736,             0.00095736
                    218,                 0.5275,                0.65517,                0.32424,                0.83282,                0.93373,                0.91083,                0.96873,                0.90851,                0.93183,                0.90897,                0.96711,                 0.8137,                0.40842,                0.53033,                0.32279,                0.80095,             0.00095406,             0.00095406,             0.00095406
